File	Creator	Issue	Volume	Journal	ISSN	ID	Citation	Title	Place Labe	Language	Publisher	Date
History_1a-rdf.tsv	Bunch, L. G.	4	50	HISTORY NEWS -NASHVILLE-	0363-7492	(Uk)RN000616140	HISTORY NEWS -NASHVILLE- 50(4), 5-9. (1995)	In Black & White: Interpreting African American Culture in Contemporary Museums	xxu	eng	AMERICAN ASSOCIATION FOR STATE AND LOCAL HISTORY	1995
History_1a-rdf.tsv	Shaw, T.	266	69	ANTIQUITY -OXFORD-	0003-598X	(Uk)RN000618093	ANTIQUITY -OXFORD- 69(266), 1036-1039. (1995)	Out of Africa and out at context	xxk	eng	ANTIQUITY PUBLICATIONS	1995
History_1a-rdf.tsv	Jackson, M. S.	1	26	JOURNAL OF BLACK STUDIES	0021-9347	(Uk)RN000691938	JOURNAL OF BLACK STUDIES 26(1), 17-30. (1995)	Afrocentric Treatment of African American Women and Their Children in a Residential Chemical Dependency Program	xxu	eng	SAGE PUBLICATIONS LTD	1995
History_1a-rdf.tsv	Alston, M. H.	1	26	JOURNAL OF BLACK STUDIES	0021-9347	(Uk)RN000691940	JOURNAL OF BLACK STUDIES 26(1), 31-35. (1995)	Suicide in African American Elderly	xxu	eng	SAGE PUBLICATIONS LTD	1995
History_1a-rdf.tsv	Sefa Dei, G. J.	2	26	JOURNAL OF BLACK STUDIES	0021-9347	(Uk)RN000810198	JOURNAL OF BLACK STUDIES 26(2), 153-171. (1995)	African Studies in Canada: Problems and Challenges	xxu	eng	SAGE PUBLICATIONS LTD	1995
History_1a-rdf.tsv	Hall, R.	2	26	JOURNAL OF BLACK STUDIES	0021-9347	(Uk)RN000810204	JOURNAL OF BLACK STUDIES 26(2), 172-184. (1995)	The Bleaching Syndrome: African Americans' Response to Cultural Domination Vis-a-Vis Skin Color	xxu	eng	SAGE PUBLICATIONS LTD	1995
History_1a-rdf.tsv	Law, R.	3	16	SLAVERY AND ABOLITION	0144-039X	(Uk)RN001032720	SLAVERY AND ABOLITION 16(3), 281-310. (1995)	An African Response to Abolition: Anglo-Dahomian Negotiations on Ending the Slave Trade, 1838-77	xxk	eng	FRANK CASS & CO. LTD	1995
History_1a-rdf.tsv	Krikler, J.	2	29	JOURNAL OF SOCIAL HISTORY	0022-4529	(Uk)RN001126313	JOURNAL OF SOCIAL HISTORY -BERKELEY THEN PITTSBURGH- 29(2), 426-427. (1995)	The Moon is Dead! Give Us Our Money! The Cultural Origins of an African Work Ethic, Natal, South Africa, 1843-1900. By Keletso E. Atkins	xxu	eng	CARNEGIE MELLON UNIVERSITY PRESS	1995
History_1a-rdf.tsv	Boehmer, E.	4	21	JOURNAL OF SOUTHERN AFRICAN STUDIES	0305-7070	(Uk)RN001139009	JOURNAL OF SOUTHERN AFRICAN STUDIES 21(4), 557-560. (1995)	New Representations out of Neglected Spaces: Changing Paradigms in South African Writing and Film	xxk	eng	OXFORD UNIVERSITY PRESS	1995
History_1a-rdf.tsv	Peterson, B.	4	21	JOURNAL OF SOUTHERN AFRICAN STUDIES	0305-7070	(Uk)RN001139022	JOURNAL OF SOUTHERN AFRICAN STUDIES 21(4), 573-584. (1995)	A rain a fall but the dirt it tough'; Scholarship on African Theatre in South Africa	xxk	eng	OXFORD UNIVERSITY PRESS	1995
History_1a-rdf.tsv	Easton, T. K. N.	4	21	JOURNAL OF SOUTHERN AFRICAN STUDIES	0305-7070	(Uk)RN001139034	JOURNAL OF SOUTHERN AFRICAN STUDIES 21(4), 585-600. (1995)	Text and Hinterland: J.M. Coetzee and the South African Novel	xxk	eng	OXFORD UNIVERSITY PRESS	1995
History_1a-rdf.tsv	Thale, T.	4	21	JOURNAL OF SOUTHERN AFRICAN STUDIES	0305-7070	(Uk)RN001139058	JOURNAL OF SOUTHERN AFRICAN STUDIES 21(4), 613-622. (1995)	Paradigms Lost? Paradigms Regained: Working Class Autobiography in South Africa	xxk	eng	OXFORD UNIVERSITY PRESS	1995
History_1a-rdf.tsv	Maingard, J.	4	21	JOURNAL OF SOUTHERN AFRICAN STUDIES	0305-7070	(Uk)RN001139083	JOURNAL OF SOUTHERN AFRICAN STUDIES 21(4), 657-667. (1995)	Trends in South African Documentary Film and Video: Questions of Identity and Subjectivity	xxk	eng	OXFORD UNIVERSITY PRESS	1995
History_1a-rdf.tsv	Zimmerman, J.	3	82	JOURNAL OF AMERICAN HISTORY -BLOOMINGTON-	0021-8723	(Uk)RN001198853	JOURNAL OF AMERICAN HISTORY -BLOOMINGTON- 82(3), 999-1028. (1995)	Beyond Double Consciousness: Black Peace Corps Volunteers in Africa, 1961-1971	xxu	eng	THE ORGANIATION OF AMERICAN HISTORIANS	1995
History_1a-rdf.tsv	Horne, G.	3	26	JOURNAL OF INTERDISCIPLINARY HISTORY	0022-1953	(Uk)RN001257249	JOURNAL OF INTERDISCIPLINARY HISTORY 26(3), 533-534. (1996)	Old Ship of Zion: The Afro-Baptist Ritual in the African Diaspora by Walter F. Pitts, Jr.	xxu	eng	THE JOURNAL OF INTERDISCIPLINARY HISTORY	1996
History_1a-rdf.tsv	Beidelman, T. O.	3	26	JOURNAL OF INTERDISCIPLINARY HISTORY	0022-1953	(Uk)RN001257365	JOURNAL OF INTERDISCIPLINARY HISTORY 26(3), 551-552. (1996)	Iron, Gender, and Power: Rituals of Transformation in African Societies by Eugenia W. Herbert	xxu	eng	THE JOURNAL OF INTERDISCIPLINARY HISTORY	1996
History_1a-rdf.tsv	Hublin, J.-J.	1	49	ARCHAEOLOGY -CAMBRIDGE MASSACHUSETTS THEN NEW YORK-	0003-8113	(Uk)RN001338018	ARCHAEOLOGY -CAMBRIDGE MASSACHUSETTS THEN NEW YORK- 49(1), 36-44. (1996)	The First Europeans: Isolated from populations in Africa and the Near East, archaic Homo sapiens evolved into Neandertals	xxu	eng	ARCHAEOLOGICAL INSTITUTE OF AMERICA	1996
History_1a-rdf.tsv	Larick, R.	1	49	ARCHAEOLOGY -CAMBRIDGE MASSACHUSETTS THEN NEW YORK-	0003-8113	(Uk)RN001338043	ARCHAEOLOGY -CAMBRIDGE MASSACHUSETTS THEN NEW YORK- 49(1), 51-53. (1996)	The First Asians: A cave in China yields evidence of the earliest migration out of Africa	xxu	eng	ARCHAEOLOGICAL INSTITUTE OF AMERICA	1996
History_1a-rdf.tsv	Bailey, D.	3	26	JOURNAL OF BLACK STUDIES	0021-9347	(Uk)RN001353767	JOURNAL OF BLACK STUDIES 26(3), 287-307. (1996)	The Contextual Impact of Social Support Across Race and Gender: Implications for African American Women in the Workplace	xxu	eng	SAGE PUBLICATIONS LTD	1996
History_1a-rdf.tsv	Joseph, J.	3	26	JOURNAL OF BLACK STUDIES	0021-9347	(Uk)RN001353780	JOURNAL OF BLACK STUDIES 26(3), 340-355. (1996)	School Factors and Delinquency: A Study of African American Youths	xxu	eng	SAGE PUBLICATIONS LTD	1996
History_1a-rdf.tsv	Balimo Jalloh, S.	4	31	INTERNATIONALES AFRIKAFORUM	0020-9430	(Uk)RN001650208	INTERNATIONALES AFRIKAFORUM 31(4), 365-374. (1995)	Subsahara Africa - Trade Expansion through Countertrade?	gw	eng	WELTFORUM VERLAG	1995
History_1a-rdf.tsv	Seiler, J.	1	13	INDICATOR SOUTH AFRICA	0259-188X	(Uk)RN001906185	INDICATOR SOUTH AFRICA 13(1), 13-22. (1995)	The Skweyiya Commission: Lessons for a Democratic South Africa	sa	eng	UNIVERSITY OF NATAL	1995
History_1a-rdf.tsv	Rankin, E.	2	21	SOCIAL DYNAMICS	0253-3952	(Uk)RN001924369	SOCIAL DYNAMICS 21(2), 56-90. (1995)	Recoding the Canon: Towards Greater Representivity in South African Art Galleries	sa	eng	CREDA PRESS CAPE TOWN	1995
History_1a-rdf.tsv	Giddy, P.	2	21	SOCIAL DYNAMICS	0253-3952	(Uk)RN001924394	SOCIAL DYNAMICS 21(2), 117-131. (1995)	Philosophy for Africa - Another View	sa	eng	CREDA PRESS CAPE TOWN	1995
History_1a-rdf.tsv	Van der Merwe, W. L.	2	21	SOCIAL DYNAMICS	0253-3952	(Uk)RN001924400	SOCIAL DYNAMICS 21(2), 132-139. (1995)	African Philosophy in Search of Identity by D.A. Masolo	sa	eng	CREDA PRESS CAPE TOWN	1995
History_1a-rdf.tsv	Henshaw, P.	2	21	SOCIAL DYNAMICS	0253-3952	(Uk)RN001924412	SOCIAL DYNAMICS 21(2), 140-141. (1995)	Apartheid' s Reluctant Uncle: The United States and Southern Africa in the Early Cold War by Thomas Borstelmann	sa	eng	CREDA PRESS CAPE TOWN	1995
History_1a-rdf.tsv	Corder, H.	2	21	SOCIAL DYNAMICS	0253-3952	(Uk)RN001924436	SOCIAL DYNAMICS 21(2), 146-149. (1995)	South African Human Rights Yearbook 1992 ed. by Neil B. Bolster and Kevin Ferguson-Brown	sa	eng	CREDA PRESS CAPE TOWN	1995
History_1a-rdf.tsv	Reed, W. C.	3	25	AFRICA INSIGHT	0256-2804	(Uk)RN001992995	AFRICA INSIGHT 25(3), 140-148. (1995)	The New International Order: State, society and African international relations	sa	eng	AFRICA INSTITUTE OF SOUTH AFRICA	1995
History_1a-rdf.tsv	Baynham, S.	3	25	AFRICA INSIGHT	0256-2804	(Uk)RN001993008	AFRICA INSIGHT 25(3), 149-153. (1995)	The fourth horseman of the Apocalypse: Drug trafficking in Africa	sa	eng	AFRICA INSTITUTE OF SOUTH AFRICA	1995
History_1a-rdf.tsv	Rogerson, C. M.	3	25	AFRICA INSIGHT	0256-2804	(Uk)RN001993010	AFRICA INSIGHT 25(3), 154-162. (1995)	The question of defence conversion in South Africa: Issues from the international experience	sa	eng	AFRICA INSTITUTE OF SOUTH AFRICA	1995
History_1a-rdf.tsv	Rogerson, J.	3	25	AFRICA INSIGHT	0256-2804	(Uk)RN001993021	AFRICA INSIGHT 25(3), 163-171. (1995)	The changing face of retailing in the South African city: The case of inner-city Johannesburg	sa	eng	AFRICA INSTITUTE OF SOUTH AFRICA	1995
History_1a-rdf.tsv	Sadie, Y.	3	25	AFRICA INSIGHT	0256-2804	(Uk)RN001993045	AFRICA INSIGHT 25(3), 180-185. (1995)	Affirmative action in South Africa: A gender development approach	sa	eng	AFRICA INSTITUTE OF SOUTH AFRICA	1995
History_1a-rdf.tsv	Zoubir, Y. H.	3	30	CANADIAN JOURNAL OF HISTORY	0008-4107	(Uk)RN002118683	CANADIAN JOURNAL OF HISTORY 30(3), 439-466. (1995)	U.S. and Soviet Policies towards France's Struggle with Anticolonial Nationalism in North Africa	xxc	eng	THE UNIVERSITY OF SASKATCHEWAN	1995
History_1a-rdf.tsv	Shaw, T. M.	4	42	AFRICA TODAY	0001-9887	(Uk)RN002187516	AFRICA TODAY 42(4), 7-30. (1995)	Africa in the Global Political Economy at the End of the Millennium: What Implications for Politics and Policies?	xxu	eng	GRADUATE SCHOOL FOR INTERNATIONAL STUDIES	1995
History_1a-rdf.tsv	Danso, K.	4	42	AFRICA TODAY	0001-9887	(Uk)RN002187528	AFRICA TODAY 42(4), 31-55. (1995)	The African Economic Community: Problems and Prospects	xxu	eng	GRADUATE SCHOOL FOR INTERNATIONAL STUDIES	1995
History_1a-rdf.tsv	Mukisa, R. S.	4	42	AFRICA TODAY	0001-9887	(Uk)RN002187530	AFRICA TODAY 42(4), 56-81. (1995)	Prerequisites for Economic Integration in Africa: An Analysis of the Abuja Treaty	xxu	eng	GRADUATE SCHOOL FOR INTERNATIONAL STUDIES	1995
History_1a-rdf.tsv	Cobbe, J.	4	42	AFRICA TODAY	0001-9887	(Uk)RN002187553	AFRICA TODAY 42(4), 106-109. (1995)	A Contribution to the African Development Debate	xxu	eng	GRADUATE SCHOOL FOR INTERNATIONAL STUDIES	1995
History_1a-rdf.tsv	Cownie, D. S.	4	42	AFRICA TODAY	0001-9887	(Uk)RN002187589	AFRICA TODAY 42(4), 114-115. (1995)	Supporting On-Farm and Off-Farm Development in Sub-Saharan Africa	xxu	eng	GRADUATE SCHOOL FOR INTERNATIONAL STUDIES	1995
History_1a-rdf.tsv	Cownie, D. S.	4	42	AFRICA TODAY	0001-9887	(Uk)RN002187590	AFRICA TODAY 42(4), 116-117. (1995)	An Analysis of River Basin Authorities in Africa	xxu	eng	GRADUATE SCHOOL FOR INTERNATIONAL STUDIES	1995
History_1a-rdf.tsv	Martin, W. E.	4	23	REVIEWS IN AMERICAN HISTORY	0048-7511	(Uk)RN002547090	REVIEWS IN AMERICAN HISTORY 23(4), 643-649. (1995)	Soulville in Seattle: African Americans, the City, and the Paradox of the American Dream	xxu	eng	THE JOHNS HOPKINS UNIVERSITY PRESS	1995
History_1a-rdf.tsv	Schraeder, P. J.	4	33	JOURNAL OF MODERN AFRICAN STUDIES	0022-278X	(Uk)RN003005471	JOURNAL OF MODERN AFRICAN STUDIES 33(4), 539-568. (1995)	From Berlin 1884 To 1989: Foreign Assistance and French, American, and Japanese Competition in Francophone Africa	xxk	eng	CAMBRIDGE UNIVERSTIY PRESS	1995
History_1a-rdf.tsv	Adeleke, A.	4	33	JOURNAL OF MODERN AFRICAN STUDIES	0022-278X	(Uk)RN003005483	JOURNAL OF MODERN AFRICAN STUDIES 33(4), 569-594. (1995)	The Politics and Diplomacy of Peacekeeping in West Africa: The ECOWAS Operation in Liberia	xxk	eng	CAMBRIDGE UNIVERSTIY PRESS	1995
History_1a-rdf.tsv	Smith, J. H.	4	33	JOURNAL OF MODERN AFRICAN STUDIES	0022-278X	(Uk)RN003005598	JOURNAL OF MODERN AFRICAN STUDIES 33(4), 708-709. (1995)	Making A Market: the institutional transformation of an African society by Jean Ensminger	xxk	eng	CAMBRIDGE UNIVERSTIY PRESS	1995
History_1a-rdf.tsv	Dimah, A.	4	33	JOURNAL OF MODERN AFRICAN STUDIES	0022-278X	(Uk)RN003005628	JOURNAL OF MODERN AFRICAN STUDIES 33(4), 713-715. (1995)	Nkrumah's Ghana and East Africa: pan-Africanism and African interstate relations by Opoku Agyeman	xxk	eng	CAMBRIDGE UNIVERSTIY PRESS	1995
History_1a-rdf.tsv	Macharia, K.	4	33	JOURNAL OF MODERN AFRICAN STUDIES	0022-278X	(Uk)RN003005630	JOURNAL OF MODERN AFRICAN STUDIES 33(4), 716-718. (1995)	Unhappy Valley: conflict in Kenya and Africa, Book One, State and Class and Book Two, Violence and Ethnicity by Bruce Berman and John Lonsdale	xxk	eng	CAMBRIDGE UNIVERSTIY PRESS	1995
History_1a-rdf.tsv	Coclanis, P.	4	79	GEORGIA HISTORICAL QUARTERLY	0016-8297	(Uk)RN003021038	GEORGIA HISTORICAL QUARTERLY 79(4), 873-884. (1995)	Slavery, African-American Agency, and the World We Have Lost	xxu	eng	UNIVERSITY OF GEORGIA	1995
History_1a-rdf.tsv	Midlo Hall, G.	4	79	GEORGIA HISTORICAL QUARTERLY	0016-8297	(Uk)RN003021105	GEORGIA HISTORICAL QUARTERLY 79(4), 944-945. (1995)	Colburn and Landers, eds., The African American Heritage of Florida	xxu	eng	UNIVERSITY OF GEORGIA	1995
History_1a-rdf.tsv	Owolabi, K. A.	3	35	AFRICA QUARTERLY	0001-9828	(Uk)RN003132894	AFRICA QUARTERLY 35(3), 1-18. (1995)	The Dearth of Public Morality in Africa: Towards Restoration and Restitution	ii	eng	INDIAN COUNCIL FOR CULTURAL RELATIONS	1995
History_1a-rdf.tsv	Naidoo, T.	3	35	AFRICA QUARTERLY	0001-9828	(Uk)RN003132924	AFRICA QUARTERLY 35(3), 43-52. (1995)	South Africa: A Year of the New Dispensation	ii	eng	INDIAN COUNCIL FOR CULTURAL RELATIONS	1995
History_1a-rdf.tsv	Murthi, R. K.	3	35	AFRICA QUARTERLY	0001-9828	(Uk)RN003132950	AFRICA QUARTERLY 35(3), 75-81. (1995)	Man, Nature, and Environment: Lessons from Sub-Saharan Africa	ii	eng	INDIAN COUNCIL FOR CULTURAL RELATIONS	1995
History_1a-rdf.tsv	Jamieson, R. W.	4	29	HISTORICAL ARCHAEOLOGY	0440-9213	(Uk)RN003300663	HISTORICAL ARCHAEOLOGY 29(4), 39-58. (1995)	Material Culture and Social Death: African-American Burial Practices	xxu	eng	THE SOCIETY FOR HISTORICAL ARCHAEOLOGY	1995
History_1a-rdf.tsv	Teel, S. C.	1	10	MAGAZINE OF HISTORY	0882-228X	(Uk)RN003520249	MAGAZINE OF HISTORY 10(1), 17-27. (1995)	Beyond Victimization: African Americans	xxu	eng	ORGANIZATION OF AMERICAN HISTORIANS	1995
History_1a-rdf.tsv	De Graaf, L. B.	1	35	JOURNAL OF THE WEST	0022-5169	(Uk)RN003561057	JOURNAL OF THE WEST 35(1), 24-33. (1996)	Significant Steps on an Arduous Path: The Impact of World War II on Discrimination Against African Americans in the West	xxu	eng	KANSAS STATE UNIVERSITY	1996
History_1a-rdf.tsv	Taylor, C.	2	15	JOURNAL OF AMERICAN ETHNIC HISTORY	0278-5927	(Uk)RN003591372	JOURNAL OF AMERICAN ETHNIC HISTORY 15(2), 79-87. (1996)	A Glorious Age for African-American Religion	xxu	eng	TRANSACTION PERIODICALS CONSORTIUM	1996
History_1a-rdf.tsv	Samford, P.	1	53	WILLIAM AND MARY QUARTERLY	0043-5597	(Uk)RN003731819	WILLIAM AND MARY QUARTERLY 53(1), 87-114. (1996)	The Archaeology of African-American Slavery and Material Culture	xxu	eng	INSTITUTE OF EARLY AMERICAN HISTORY AND CULTURE	1996
History_1a-rdf.tsv	Gleijeses, P.	1	28	JOURNAL OF LATIN AMERICAN STUDIES	0022-216X	(Uk)RN003749939	JOURNAL OF LATIN AMERICAN STUDIES 28(1), 159-196. (1996)	Cuba's First Venture in Africa: Algeria, 1961-1965	xxk	eng	CAMBRIDGE UNIVERSITY PRESS	1996
History_1a-rdf.tsv	Fair, D.	4	25	AFRICA INSIGHT	0256-2804	(Uk)RN004076266	AFRICA INSIGHT 25(4), 212-215. (1995)	War and Africa's children	sa	eng	AFRICA INSTITUTE OF SOUTH AFRICA	1995
History_1a-rdf.tsv	Shaw, M.	4	25	AFRICA INSIGHT	0256-2804	(Uk)RN004076278	AFRICA INSIGHT 25(4), 216-220. (1995)	Urban conflict, crime and policing in South African cities	sa	eng	AFRICA INSTITUTE OF SOUTH AFRICA	1995
History_1a-rdf.tsv	Carim, X.	4	25	AFRICA INSIGHT	0256-2804	(Uk)RN004076280	AFRICA INSIGHT 25(4), 221-223. (1995)	Illegal migration to South Africa	sa	eng	AFRICA INSTITUTE OF SOUTH AFRICA	1995
History_1a-rdf.tsv	Keller, E. J.	4	25	AFRICA INSIGHT	0256-2804	(Uk)RN004076291	AFRICA INSIGHT 25(4), 224-230. (1995)	Liberalization, democratization and democracy in Africa: Comparative perspectives	sa	eng	AFRICA INSTITUTE OF SOUTH AFRICA	1995
History_1a-rdf.tsv	Breytenbach, W.	4	25	AFRICA INSIGHT	0256-2804	(Uk)RN004076308	AFRICA INSIGHT 25(4), 231-235. (1995)	South-North bargaining: What role for South Africa?	sa	eng	AFRICA INSTITUTE OF SOUTH AFRICA	1995
History_1a-rdf.tsv	Cheru, F.	4	25	AFRICA INSIGHT	0256-2804	(Uk)RN004076310	AFRICA INSIGHT 25(4), 236-240. (1995)	The World Bank and structural adjustment in Africa	sa	eng	AFRICA INSTITUTE OF SOUTH AFRICA	1995
History_1a-rdf.tsv	Rogerson, C. M.	4	25	AFRICA INSIGHT	0256-2804	(Uk)RN004076321	AFRICA INSIGHT 25(4), 241-247. (1995)	South Africa's economic heartland: Crisis, decline or restructuring?	sa	eng	AFRICA INSTITUTE OF SOUTH AFRICA	1995
History_1a-rdf.tsv	Calof, J.	4	25	AFRICA INSIGHT	0256-2804	(Uk)RN004076333	AFRICA INSIGHT 25(4), 248-252. (1995)	The promotion of exports in South Africa	sa	eng	AFRICA INSTITUTE OF SOUTH AFRICA	1995
History_1a-rdf.tsv	Rathbone, R.	1	59	BULLETIN- SCHOOL OF ORIENTAL AND AFRICAN STUDIES UNIVERSITY OF LONDON	0041-977X	(Uk)RN004162353	BULLETIN- SCHOOL OF ORIENTAL AND AFRICAN STUDIES UNIVERSITY OF LONDON 59(1), 209-210. (1995)	Jan Vansina: Living with Africa	xxk	eng	OXFORD UNIVERSITY PRESS	1995
History_1a-rdf.tsv	Wright, J.	1	59	BULLETIN- SCHOOL OF ORIENTAL AND AFRICAN STUDIES UNIVERSITY OF LONDON	0041-977X	(Uk)RN004162377	BULLETIN- SCHOOL OF ORIENTAL AND AFRICAN STUDIES UNIVERSITY OF LONDON 59(1), 211-212. (1995)	Martin A. Klein (ed.): Breaking the chains - slavery, bondage, and emancipation in modern Africa and Asia	xxk	eng	OXFORD UNIVERSITY PRESS	1995
History_1a-rdf.tsv	Hofmeyr, I.	2	54	AFRICAN STUDIES -JOHANNESBURG THEN ABINGDON-	0002-0184	(Uk)RN004265580	AFRICAN STUDIES -JOHANNESBURG- 54(2), 16-31. (1995)	'Wailing for Purity'. Oral Studies in Southern African Studies	sa	eng	WITWATERSRAND UNIVERSITY PRESS	1995
History_1a-rdf.tsv	Clynick, T.	2	54	AFRICAN STUDIES -JOHANNESBURG THEN ABINGDON-	0002-0184	(Uk)RN004265610	AFRICAN STUDIES -JOHANNESBURG- 54(2), 73-93. (1995)	Chiefs, Diggers and African Labour. The Tlaping Diamond Rush, 1920-1921	sa	eng	WITWATERSRAND UNIVERSITY PRESS	1995
History_1a-rdf.tsv	Desai, R.	2	54	AFRICAN STUDIES -JOHANNESBURG THEN ABINGDON-	0002-0184	(Uk)RN004265646	AFRICAN STUDIES -JOHANNESBURG- 54(2), 103-108. (1995)	Report on the Triennial Conference of the South African Historical Journal, and on the Women's History Workshop, Rhodes, July 1995	sa	eng	WITWATERSRAND UNIVERSITY PRESS	1995
History_1a-rdf.tsv	Webster, E.	2	54	AFRICAN STUDIES -JOHANNESBURG THEN ABINGDON-	0002-0184	(Uk)RN004265658	AFRICAN STUDIES -JOHANNESBURG- 54(2), 109-111. (1995)	Report on the Codesria Seminar on Labour Movements and Policy Making in Africa, Dakar, March 1995	sa	eng	WITWATERSRAND UNIVERSITY PRESS	1995
